"Date","Price","Open","High","Low","Vol.","Change %"
"04/17/2018","972.19","972.19","972.19","972.19","","0.96%"
"04/16/2018","962.99","962.99","962.99","962.99","","1.07%"
"04/13/2018","952.77","952.77","952.77","952.77","","-0.39%"
"04/12/2018","956.52","956.52","956.52","956.52","","0.52%"
"04/11/2018","951.53","951.53","951.53","951.53","","0.20%"
"04/10/2018","949.63","949.63","949.63","949.63","","1.91%"
"04/09/2018","931.83","931.83","931.83","931.83","","-0.26%"
"04/06/2018","934.29","934.29","934.29","934.29","","-1.81%"
"04/05/2018","951.47","951.47","951.47","951.47","","1.00%"
"04/04/2018","942.05","942.05","942.05","942.05","","1.20%"
"04/03/2018","930.92","930.92","930.92","930.92","","1.49%"
"04/02/2018","917.24","917.24","917.24","917.24","","-2.26%"
"03/29/2018","938.46","938.46","938.46","938.46","","0.99%"
"03/28/2018","929.30","929.30","929.30","929.30","","0.16%"
"03/27/2018","927.86","927.86","927.86","927.86","","-1.68%"
"03/26/2018","943.75","943.75","943.75","943.75","","2.23%"
"03/23/2018","923.12","923.12","923.12","923.12","","-2.15%"
"03/22/2018","943.41","943.41","943.41","943.41","","-2.15%"
"03/21/2018","964.15","964.15","964.15","964.15","","0.49%"
"03/20/2018","959.43","959.43","959.43","959.43","","-0.07%"
"03/19/2018","960.14","960.14","960.14","960.14","","-0.96%"
"03/16/2018","969.45","969.45","969.45","969.45","","0.86%"
"03/15/2018","961.21","961.21","961.21","961.21","","-0.41%"
"03/14/2018","965.18","965.18","965.18","965.18","","-0.55%"
"03/13/2018","970.47","970.47","970.47","970.47","","-0.38%"
"03/12/2018","974.13","974.13","974.13","974.13","","0.40%"
"03/09/2018","970.26","970.26","970.26","970.26","","1.56%"
"03/08/2018","955.38","955.38","955.38","955.38","","-0.12%"
"03/07/2018","956.49","956.49","956.49","956.49","","0.70%"
"03/06/2018","949.83","949.83","949.83","949.83","","1.10%"
"03/05/2018","939.46","939.46","939.46","939.46","","0.73%"
"03/02/2018","932.68","932.68","932.68","932.68","","1.69%"
"03/01/2018","917.14","917.14","917.14","917.14","","-0.46%"
"02/28/2018","921.34","921.34","921.34","921.34","","-1.76%"
"02/27/2018","937.83","937.83","937.83","937.83","","-1.57%"
"02/26/2018","952.76","952.76","952.76","952.76","","0.66%"
"02/23/2018","946.55","946.55","946.55","946.55","","1.24%"
"02/22/2018","934.92","934.92","934.92","934.92","","0.00%"
"02/21/2018","934.93","934.93","934.93","934.93","","0.21%"
"02/20/2018","932.94","932.94","932.94","932.94","","-0.97%"
"02/16/2018","942.05","942.05","942.05","942.05","","0.44%"
"02/15/2018","937.91","937.91","937.91","937.91","","0.93%"
"02/14/2018","929.29","929.29","929.29","929.29","","1.81%"
"02/13/2018","912.74","912.74","912.74","912.74","","0.16%"
"02/12/2018","911.31","911.31","911.31","911.31","","0.94%"
"02/09/2018","902.80","902.80","902.80","902.80","","1.09%"
"02/08/2018","893.05","893.05","893.05","893.05","","-2.78%"
"02/07/2018","918.54","918.54","918.54","918.54","","0.01%"
"02/06/2018","918.41","918.41","918.41","918.41","","1.06%"
"02/05/2018","908.74","908.74","908.74","908.74","","-3.68%"
"02/02/2018","943.49","943.49","943.49","943.49","","-2.12%"
"02/01/2018","963.92","963.92","963.92","963.92","","0.47%"
"01/31/2018","959.39","959.39","959.39","959.39","","-0.54%"
"01/30/2018","964.61","964.61","964.61","964.61","","-1.00%"
"01/29/2018","974.34","974.34","974.34","974.34","","-0.53%"
"01/26/2018","979.57","979.57","979.57","979.57","","0.31%"
"01/25/2018","976.56","976.56","976.56","976.56","","0.37%"
"01/24/2018","972.96","972.96","972.96","972.96","","-0.64%"
"01/23/2018","979.19","979.19","979.19","979.19","","0.16%"
"01/22/2018","977.65","977.65","977.65","977.65","","0.16%"
"01/19/2018","976.07","976.07","976.07","976.07","","1.48%"
"01/18/2018","961.81","961.81","961.81","961.81","","-0.77%"
"01/17/2018","969.31","969.31","969.31","969.31","","0.96%"
"01/16/2018","960.12","960.12","960.12","960.12","","-0.93%"
"01/12/2018","969.17","969.17","969.17","969.17","","0.37%"
"01/11/2018","965.61","965.61","965.61","965.61","","1.82%"
"01/10/2018","948.33","948.33","948.33","948.33","","-0.13%"
"01/09/2018","949.60","949.60","949.60","949.60","","-0.06%"
"01/08/2018","950.19","950.19","950.19","950.19","","0.11%"
"01/05/2018","949.18","949.18","949.18","949.18","","0.41%"
"01/04/2018","945.33","945.33","945.33","945.33","","0.22%"
"01/03/2018","943.24","943.24","943.24","943.24","","0.03%"
"01/02/2018","942.97","942.97","942.97","942.97","","0.72%"
"12/29/2017","936.26","936.26","936.26","936.26","","-0.76%"
"12/28/2017","943.40","943.40","943.40","943.40","","0.39%"
"12/27/2017","939.71","939.71","939.71","939.71","","-0.06%"
"12/26/2017","940.27","940.27","940.27","940.27","","0.10%"
"12/22/2017","939.34","939.34","939.34","939.34","","-0.30%"
"12/21/2017","942.16","942.16","942.16","942.16","","0.42%"
"12/20/2017","938.20","938.20","938.20","938.20","","0.17%"
"12/19/2017","936.62","936.62","936.62","936.62","","-0.90%"
"12/18/2017","945.12","945.12","945.12","945.12","","1.34%"
"12/15/2017","932.63","932.63","932.63","932.63","","1.75%"
"12/14/2017","916.55","916.55","916.55","916.55","","-1.19%"
"12/13/2017","927.62","927.62","927.62","927.62","","0.46%"
"12/12/2017","923.35","923.35","923.35","923.35","","-0.21%"
"12/11/2017","925.32","925.32","925.32","925.32","","-0.30%"
"12/08/2017","928.11","928.11","928.11","928.11","","-0.05%"
"12/07/2017","928.53","928.53","928.53","928.53","","0.56%"
"12/06/2017","923.34","923.34","923.34","923.34","","-0.51%"
"12/05/2017","928.08","928.08","928.08","928.08","","-1.06%"
"12/04/2017","938.01","938.01","938.01","938.01","","0.07%"
"12/01/2017","937.31","937.31","937.31","937.31","","-0.60%"
"11/30/2017","942.94","942.94","942.94","942.94","","-0.12%"
"11/29/2017","944.10","944.10","944.10","944.10","","0.68%"
"11/28/2017","937.77","937.77","937.77","937.77","","1.69%"
"11/27/2017","922.18","922.18","922.18","922.18","","-0.55%"
"11/24/2017","927.25","927.25","927.25","927.25","","0.15%"
"11/22/2017","925.88","925.88","925.88","925.88","","-0.21%"
"11/21/2017","927.81","927.81","927.81","927.81","","1.31%"
"11/20/2017","915.80","915.80","915.80","915.80","","0.76%"
"11/17/2017","908.91","908.91","908.91","908.91","","0.41%"
"11/16/2017","905.23","905.23","905.23","905.23","","1.72%"
"11/15/2017","889.94","889.94","889.94","889.94","","-0.54%"
"11/14/2017","894.74","894.74","894.74","894.74","","-0.03%"
"11/13/2017","895.04","895.04","895.04","895.04","","0.14%"
"11/10/2017","893.77","893.77","893.77","893.77","","0.07%"
"11/09/2017","893.16","893.16","893.16","893.16","","-0.43%"
"11/08/2017","896.98","896.98","896.98","896.98","","0.44%"
"11/07/2017","893.07","893.07","893.07","893.07","","-1.07%"
"11/06/2017","902.74","902.74","902.74","902.74","","0.21%"
"11/03/2017","900.88","900.88","900.88","900.88","","-0.64%"
"11/02/2017","906.67","906.67","906.67","906.67","","0.03%"
"11/01/2017","906.42","906.42","906.42","906.42","","-0.62%"
"10/31/2017","912.04","912.04","912.04","912.04","","0.95%"
"10/30/2017","903.48","903.48","903.48","903.48","","-1.41%"
"10/27/2017","916.43","916.43","916.43","916.43","","0.57%"
"10/26/2017","911.22","911.22","911.22","911.22","","0.49%"
"10/25/2017","906.82","906.82","906.82","906.82","","-0.48%"
"10/24/2017","911.15","911.15","911.15","911.15","","0.26%"
"10/23/2017","908.77","908.77","908.77","908.77","","-0.55%"
"10/20/2017","913.75","913.75","913.75","913.75","","0.57%"
"10/19/2017","908.54","908.54","908.54","908.54","","-0.33%"
"10/18/2017","911.58","911.58","911.58","911.58","","0.70%"
"10/17/2017","905.20","905.20","905.20","905.20","","-0.32%"
"10/16/2017","908.14","908.14","908.14","908.14","","-0.03%"
"10/13/2017","908.37","908.37","908.37","908.37","","-0.12%"
"10/12/2017","909.43","909.43","909.43","909.43","","-0.12%"
"10/11/2017","910.54","910.54","910.54","910.54","","-0.21%"
"10/10/2017","912.50","912.50","912.50","912.50","","0.20%"
"10/09/2017","910.72","910.72","910.72","910.72","","-0.48%"
"10/06/2017","915.11","915.11","915.11","915.11","","-0.18%"
"10/05/2017","916.74","916.74","916.74","916.74","","0.21%"
"10/04/2017","914.86","914.86","914.86","914.86","","-0.42%"
"10/03/2017","918.72","918.72","918.72","918.72","","0.19%"
"10/02/2017","916.99","916.99","916.99","916.99","","1.44%"
"09/29/2017","903.98","903.98","903.98","903.98","","0.23%"
"09/28/2017","901.95","901.95","901.95","901.95","","0.26%"
"09/27/2017","899.58","899.58","899.58","899.58","","2.02%"
"09/26/2017","881.77","881.77","881.77","881.77","","0.51%"
"09/25/2017","877.30","877.30","877.30","877.30","","0.28%"
"09/22/2017","874.87","874.87","874.87","874.87","","0.68%"
"09/21/2017","868.96","868.96","868.96","868.96","","-0.02%"
"09/20/2017","869.16","869.16","869.16","869.16","","0.37%"
"09/19/2017","865.98","865.98","865.98","865.98","","-0.13%"
"09/18/2017","867.15","867.15","867.15","867.15","","0.73%"
"09/15/2017","860.84","860.84","860.84","860.84","","0.59%"
"09/14/2017","855.75","855.75","855.75","855.75","","-0.12%"
"09/13/2017","856.82","856.82","856.82","856.82","","0.34%"
"09/12/2017","853.91","853.91","853.91","853.91","","0.73%"
"09/11/2017","847.73","847.73","847.73","847.73","","1.05%"
"09/08/2017","838.92","838.92","838.92","838.92","","0.18%"
"09/07/2017","837.41","837.41","837.41","837.41","","-0.30%"
"09/06/2017","839.94","839.94","839.94","839.94","","0.24%"
"09/05/2017","837.93","837.93","837.93","837.93","","-1.08%"
"09/01/2017","847.05","847.05","847.05","847.05","","0.79%"
"08/31/2017","840.43","840.43","840.43","840.43","","0.98%"
"08/30/2017","832.27","832.27","832.27","832.27","","0.48%"
"08/29/2017","828.26","828.26","828.26","828.26","","0.01%"
"08/28/2017","828.14","828.14","828.14","828.14","","0.06%"
"08/25/2017","827.65","827.65","827.65","827.65","","0.45%"
"08/24/2017","823.97","823.97","823.97","823.97","","0.14%"
"08/23/2017","822.85","822.85","822.85","822.85","","-0.31%"
"08/22/2017","825.37","825.37","825.37","825.37","","0.99%"
"08/21/2017","817.25","817.25","817.25","817.25","","-0.14%"
"08/18/2017","818.38","818.38","818.38","818.38","","-0.18%"
"08/17/2017","819.83","819.83","819.83","819.83","","-1.87%"
"08/16/2017","835.49","835.49","835.49","835.49","","0.09%"
"08/15/2017","834.75","834.75","834.75","834.75","","-0.98%"
"08/14/2017","843.05","843.05","843.05","843.05","","1.45%"
"08/11/2017","831.01","831.01","831.01","831.01","","-0.04%"
"08/10/2017","831.33","831.33","831.33","831.33","","-1.50%"
"08/09/2017","844.00","844.00","844.00","844.00","","-0.88%"
"08/08/2017","851.48","851.48","851.48","851.48","","-0.38%"
"08/07/2017","854.75","854.75","854.75","854.75","","0.02%"
"08/04/2017","854.60","854.60","854.60","854.60","","0.38%"
"08/03/2017","851.35","851.35","851.35","851.35","","-0.35%"
"08/02/2017","854.34","854.34","854.34","854.34","","-1.35%"
"08/01/2017","866.06","866.06","866.06","866.06","","0.28%"
"07/31/2017","863.62","863.62","863.62","863.62","","-0.16%"
"07/28/2017","865.00","865.00","865.00","865.00","","-0.19%"
"07/27/2017","866.69","866.69","866.69","866.69","","-0.41%"
"07/26/2017","870.23","870.23","870.23","870.23","","-0.67%"
"07/25/2017","876.06","876.06","876.06","876.06","","0.89%"
"07/24/2017","868.33","868.33","868.33","868.33","","0.01%"
"07/21/2017","868.25","868.25","868.25","868.25","","-0.46%"
"07/20/2017","872.27","872.27","872.27","872.27","","0.04%"
"07/19/2017","871.95","871.95","871.95","871.95","","1.16%"
"07/18/2017","861.97","861.97","861.97","861.97","","-0.36%"
"07/17/2017","865.12","865.12","865.12","865.12","","0.28%"
"07/14/2017","862.70","862.70","862.70","862.70","","0.27%"
"07/13/2017","860.35","860.35","860.35","860.35","","0.28%"
"07/12/2017","857.94","857.94","857.94","857.94","","0.77%"
"07/11/2017","851.35","851.35","851.35","851.35","","0.24%"
"07/10/2017","849.34","849.34","849.34","849.34","","-0.63%"
"07/07/2017","854.73","854.73","854.73","854.73","","1.14%"
"07/06/2017","845.07","845.07","845.07","845.07","","-1.42%"
"07/05/2017","857.25","857.25","857.25","857.25","","-0.71%"
"07/03/2017","863.34","863.34","863.34","863.34","","0.88%"
"06/30/2017","855.85","855.85","855.85","855.85","","0.05%"
"06/29/2017","855.45","855.45","855.45","855.45","","-0.59%"
"06/28/2017","860.54","860.54","860.54","860.54","","1.53%"
"06/27/2017","847.58","847.58","847.58","847.58","","-0.80%"
"06/26/2017","854.44","854.44","854.44","854.44","","0.15%"
"06/23/2017","853.17","853.17","853.17","853.17","","0.92%"
"06/22/2017","845.42","845.42","845.42","845.42","","0.38%"
"06/21/2017","842.23","842.23","842.23","842.23","","-0.53%"
"06/20/2017","846.74","846.74","846.74","846.74","","-1.21%"
"06/19/2017","857.15","857.15","857.15","857.15","","0.52%"
"06/16/2017","852.69","852.69","852.69","852.69","","-0.50%"
"06/15/2017","856.96","856.96","856.96","856.96","","-0.49%"
"06/14/2017","861.15","861.15","861.15","861.15","","-0.57%"
"06/13/2017","866.07","866.07","866.07","866.07","","0.43%"
"06/12/2017","862.36","862.36","862.36","862.36","","-0.20%"
"06/09/2017","864.11","864.11","864.11","864.11","","0.73%"
"06/08/2017","857.88","857.88","857.88","857.88","","1.38%"
"06/07/2017","846.20","846.20","846.20","846.20","","0.15%"
"06/06/2017","844.96","844.96","844.96","844.96","","-0.12%"
"06/05/2017","846.01","846.01","846.01","846.01","","-0.69%"
"06/02/2017","851.91","851.91","851.91","851.91","","0.62%"
"06/01/2017","846.65","846.65","846.65","846.65","","1.74%"
"05/31/2017","832.17","832.17","832.17","832.17","","-0.04%"
"05/30/2017","832.49","832.49","832.49","832.49","","-0.60%"
"05/26/2017","837.50","837.50","837.50","837.50","","-0.02%"
"05/25/2017","837.69","837.69","837.69","837.69","","0.09%"
"05/24/2017","836.96","836.96","836.96","836.96","","0.05%"
"05/23/2017","836.52","836.52","836.52","836.52","","0.26%"
"05/22/2017","834.31","834.31","834.31","834.31","","0.75%"
"05/19/2017","828.12","828.12","828.12","828.12","","0.47%"
"05/18/2017","824.24","824.24","824.24","824.24","","0.25%"
"05/17/2017","822.16","822.16","822.16","822.16","","-2.57%"
"05/16/2017","843.88","843.88","843.88","843.88","","-0.06%"
"05/15/2017","844.40","844.40","844.40","844.40","","0.70%"
"05/12/2017","838.54","838.54","838.54","838.54","","-0.77%"
"05/11/2017","845.02","845.02","845.02","845.02","","-0.74%"
"05/10/2017","851.31","851.31","851.31","851.31","","0.48%"
"05/09/2017","847.23","847.23","847.23","847.23","","0.13%"
"05/08/2017","846.14","846.14","846.14","846.14","","-0.33%"
"05/05/2017","848.96","848.96","848.96","848.96","","0.47%"
"05/04/2017","844.99","844.99","844.99","844.99","","-0.17%"
"05/03/2017","846.43","846.43","846.43","846.43","","-0.65%"
"05/02/2017","851.96","851.96","851.96","851.96","","-0.36%"
"05/01/2017","855.02","855.02","855.02","855.02","","0.43%"
"04/28/2017","851.36","851.36","851.36","851.36","","-1.22%"
"04/27/2017","861.84","861.84","861.84","861.84","","-0.14%"
"04/26/2017","863.08","863.08","863.08","863.08","","0.68%"
"04/25/2017","857.21","857.21","857.21","857.21","","0.86%"
"04/24/2017","849.90","849.90","849.90","849.90","","1.26%"
"04/21/2017","839.36","839.36","839.36","839.36","","-0.32%"
"04/20/2017","842.03","842.03","842.03","842.03","","1.42%"
"04/19/2017","830.24","830.24","830.24","830.24","","0.49%"
"04/18/2017","826.19","826.19","826.19","826.19","","0.12%"
"04/17/2017","825.24","825.24","825.24","825.24","","1.18%"
"04/13/2017","815.62","815.62","815.62","815.62","","-1.16%"
"04/12/2017","825.23","825.23","825.23","825.23","","-1.38%"
"04/11/2017","836.79","836.79","836.79","836.79","","0.83%"
"04/10/2017","829.90","829.90","829.90","829.90","","0.29%"
"04/07/2017","827.49","827.49","827.49","827.49","","-0.05%"
"04/06/2017","827.87","827.87","827.87","827.87","","1.02%"
"04/05/2017","819.49","819.49","819.49","819.49","","-1.12%"
"04/04/2017","828.79","828.79","828.79","828.79","","0.05%"
"04/03/2017","828.37","828.37","828.37","828.37","","-1.87%"
"03/31/2017","844.17","844.17","844.17","844.17","","0.21%"
"03/30/2017","842.42","842.42","842.42","842.42","","0.91%"
"03/29/2017","834.85","834.85","834.85","834.85","","0.24%"
"03/28/2017","832.86","832.86","832.86","832.86","","0.81%"
"03/27/2017","826.15","826.15","826.15","826.15","","0.07%"
"03/24/2017","825.58","825.58","825.58","825.58","","-0.02%"
"03/23/2017","825.78","825.78","825.78","825.78","","0.70%"
"03/22/2017","820.06","820.06","820.06","820.06","","-0.25%"
"03/21/2017","822.09","822.09","822.09","822.09","","-2.62%"
"03/20/2017","844.25","844.25","844.25","844.25","","-0.62%"
"03/17/2017","849.54","849.54","849.54","849.54","","0.65%"
"03/16/2017","844.08","844.08","844.08","844.08","","0.26%"
"03/15/2017","841.91","841.91","841.91","841.91","","1.49%"
"03/14/2017","829.58","829.58","829.58","829.58","","-0.46%"
"03/13/2017","833.44","833.44","833.44","833.44","","0.38%"
"03/10/2017","830.27","830.27","830.27","830.27","","0.36%"
"03/09/2017","827.26","827.26","827.26","827.26","","-0.53%"
"03/08/2017","831.70","831.70","831.70","831.70","","-0.66%"
"03/07/2017","837.26","837.26","837.26","837.26","","-0.72%"
"03/06/2017","843.33","843.33","843.33","843.33","","-0.71%"
"03/03/2017","849.38","849.38","849.38","849.38","","-0.27%"
"03/02/2017","851.72","851.72","851.72","851.72","","-1.21%"
"03/01/2017","862.16","862.16","862.16","862.16","","1.85%"
"02/28/2017","846.49","846.49","846.49","846.49","","-1.55%"
"02/27/2017","859.78","859.78","859.78","859.78","","0.77%"
"02/24/2017","853.19","853.19","853.19","853.19","","0.01%"
"02/23/2017","853.13","853.13","853.13","853.13","","-0.70%"
"02/22/2017","859.15","859.15","859.15","859.15","","-0.35%"
"02/21/2017","862.21","862.21","862.21","862.21","","0.83%"
"02/17/2017","855.10","855.10","855.10","855.10","","-0.14%"
"02/16/2017","856.27","856.27","856.27","856.27","","-0.19%"
"02/15/2017","857.91","857.91","857.91","857.91","","0.55%"
"02/14/2017","853.19","853.19","853.19","853.19","","0.20%"
"02/13/2017","851.46","851.46","851.46","851.46","","0.21%"
"02/10/2017","849.64","849.64","849.64","849.64","","0.82%"
"02/09/2017","842.77","842.77","842.77","842.77","","1.64%"
"02/08/2017","829.15","829.15","829.15","829.15","","-0.16%"
"02/07/2017","830.46","830.46","830.46","830.46","","-0.40%"
"02/06/2017","833.76","833.76","833.76","833.76","","-0.90%"
"02/03/2017","841.34","841.34","841.34","841.34","","1.58%"
"02/02/2017","828.22","828.22","828.22","828.22","","-0.51%"
"02/01/2017","832.48","832.48","832.48","832.48","","-0.21%"
"01/31/2017","834.20","834.20","834.20","834.20","","0.85%"
"01/30/2017","827.14","827.14","827.14","827.14","","-1.34%"
"01/27/2017","838.36","838.36","838.36","838.36","","-0.41%"
"01/26/2017","841.79","841.79","841.79","841.79","","-0.59%"
"01/25/2017","846.78","846.78","846.78","846.78","","1.05%"
"01/24/2017","838.01","838.01","838.01","838.01","","1.56%"
"01/23/2017","825.10","825.10","825.10","825.10","","-0.30%"
"01/20/2017","827.56","827.56","827.56","827.56","","0.44%"
"01/19/2017","823.96","823.96","823.96","823.96","","-1.03%"
"01/18/2017","832.57","832.57","832.57","832.57","","0.50%"
"01/17/2017","828.42","828.42","828.42","828.42","","-1.36%"
"01/13/2017","839.86","839.86","839.86","839.86","","0.79%"
"01/12/2017","833.29","833.29","833.29","833.29","","-1.16%"
"01/11/2017","843.07","843.07","843.07","843.07","","0.35%"
"01/10/2017","840.10","840.10","840.10","840.10","","0.93%"
"01/09/2017","832.38","832.38","832.38","832.38","","-0.93%"
"01/06/2017","840.17","840.17","840.17","840.17","","-0.58%"
"01/05/2017","845.04","845.04","845.04","845.04","","-1.44%"
"01/04/2017","857.37","857.37","857.37","857.37","","1.66%"
"01/03/2017","843.36","843.36","843.36","843.36","","0.64%"
"12/30/2016","837.96","837.96","837.96","837.96","","-0.42%"
"12/29/2016","841.52","841.52","841.52","841.52","","0.23%"
"12/28/2016","839.61","839.61","839.61","839.61","","-1.20%"
"12/27/2016","849.79","849.79","849.79","849.79","","0.56%"
"12/23/2016","845.02","845.02","845.02","845.02","","0.50%"
"12/22/2016","840.82","840.82","840.82","840.82","","-0.96%"
"12/21/2016","848.99","848.99","848.99","848.99","","-0.66%"
"12/20/2016","854.67","854.67","854.67","854.67","","1.04%"
"12/19/2016","845.84","845.84","845.84","845.84","","0.45%"
"12/16/2016","842.04","842.04","842.04","842.04","","-0.48%"
"12/15/2016","846.10","846.10","846.10","846.10","","0.91%"
"12/14/2016","838.49","838.49","838.49","838.49","","-1.23%"
"12/13/2016","848.93","848.93","848.93","848.93","","0.03%"
"12/12/2016","848.65","848.65","848.65","848.65","","-1.03%"
"12/09/2016","857.50","857.50","857.50","857.50","","0.25%"
"12/08/2016","855.36","855.36","855.36","855.36","","1.65%"
"12/07/2016","841.51","841.51","841.51","841.51","","1.06%"
"12/06/2016","832.68","832.68","832.68","832.68","","1.05%"
"12/05/2016","824.05","824.05","824.05","824.05","","1.82%"
"12/02/2016","809.35","809.35","809.35","809.35","","0.09%"
"12/01/2016","808.59","808.59","808.59","808.59","","-0.42%"
"11/30/2016","812.02","812.02","812.02","812.02","","-0.29%"
"11/29/2016","814.42","814.42","814.42","814.42","","-0.08%"
"11/28/2016","815.10","815.10","815.10","815.10","","-1.23%"
"11/25/2016","825.28","825.28","825.28","825.28","","0.44%"
"11/23/2016","821.67","821.67","821.67","821.67","","0.59%"
"11/22/2016","816.82","816.82","816.82","816.82","","1.30%"
"11/21/2016","806.34","806.34","806.34","806.34","","0.42%"
"11/18/2016","803.00","803.00","803.00","803.00","","0.45%"
"11/17/2016","799.43","799.43","799.43","799.43","","0.47%"
"11/16/2016","795.68","795.68","795.68","795.68","","0.06%"
"11/15/2016","795.17","795.17","795.17","795.17","","0.27%"
"11/14/2016","793.04","793.04","793.04","793.04","","1.43%"
"11/11/2016","781.84","781.84","781.84","781.84","","2.56%"
"11/10/2016","762.35","762.35","762.35","762.35","","1.88%"
"11/09/2016","748.27","748.27","748.27","748.27","","3.06%"
"11/08/2016","726.04","726.04","726.04","726.04","","0.25%"
"11/07/2016","724.26","724.26","724.26","724.26","","2.42%"
"11/04/2016","707.17","707.17","707.17","707.17","","0.50%"
"11/03/2016","703.64","703.64","703.64","703.64","","-0.29%"
"11/02/2016","705.68","705.68","705.68","705.68","","-0.99%"
"11/01/2016","712.77","712.77","712.77","712.77","","-1.36%"
"10/31/2016","722.59","722.59","722.59","722.59","","0.55%"
"10/28/2016","718.63","718.63","718.63","718.63","","-0.10%"
"10/27/2016","719.32","719.32","719.32","719.32","","-1.10%"
"10/26/2016","727.29","727.29","727.29","727.29","","-0.74%"
"10/25/2016","732.70","732.70","732.70","732.70","","-0.96%"
"10/24/2016","739.78","739.78","739.78","739.78","","0.80%"
"10/21/2016","733.89","733.89","733.89","733.89","","-0.25%"
"10/20/2016","735.70","735.70","735.70","735.70","","-0.62%"
"10/19/2016","740.32","740.32","740.32","740.32","","0.39%"
"10/18/2016","737.43","737.43","737.43","737.43","","0.33%"
"10/17/2016","734.99","734.99","734.99","734.99","","-0.23%"
"10/14/2016","736.68","736.68","736.68","736.68","","-0.13%"
"10/13/2016","737.65","737.65","737.65","737.65","","-1.05%"
"10/12/2016","745.50","745.50","745.50","745.50","","0.15%"
"10/11/2016","744.37","744.37","744.37","744.37","","-1.64%"
"10/10/2016","756.80","756.80","756.80","756.80","","1.03%"
"10/07/2016","749.06","749.06","749.06","749.06","","-0.79%"
"10/06/2016","755.02","755.02","755.02","755.02","","-0.05%"
"10/05/2016","755.37","755.37","755.37","755.37","","0.63%"
"10/04/2016","750.66","750.66","750.66","750.66","","-0.47%"
"10/03/2016","754.24","754.24","754.24","754.24","","-0.35%"
"09/30/2016","756.90","756.90","756.90","756.90","","1.06%"
"09/29/2016","748.98","748.98","748.98","748.98","","-1.22%"
"09/28/2016","758.22","758.22","758.22","758.22","","0.92%"
"09/27/2016","751.34","751.34","751.34","751.34","","0.17%"
"09/26/2016","750.08","750.08","750.08","750.08","","-1.23%"
"09/23/2016","759.39","759.39","759.39","759.39","","-0.69%"
"09/22/2016","764.64","764.64","764.64","764.64","","1.53%"
"09/21/2016","753.13","753.13","753.13","753.13","","1.45%"
"09/20/2016","742.36","742.36","742.36","742.36","","-0.33%"
"09/19/2016","744.85","744.85","744.85","744.85","","0.59%"
"09/16/2016","740.50","740.50","740.50","740.50","","-0.15%"
"09/15/2016","741.61","741.61","741.61","741.61","","1.27%"
"09/14/2016","732.28","732.28","732.28","732.28","","-0.35%"
"09/13/2016","734.82","734.82","734.82","734.82","","-1.79%"
"09/12/2016","748.18","748.18","748.18","748.18","","1.11%"
"09/09/2016","739.97","739.97","739.97","739.97","","-2.97%"
"09/08/2016","762.63","762.63","762.63","762.63","","-0.37%"
"09/07/2016","765.47","765.47","765.47","765.47","","0.66%"
"09/06/2016","760.43","760.43","760.43","760.43","","-0.19%"
"09/02/2016","761.87","761.87","761.87","761.87","","1.16%"
"09/01/2016","753.11","753.11","753.11","753.11","","0.01%"
"08/31/2016","753.07","753.07","753.07","753.07","","-0.45%"
"08/30/2016","756.46","756.46","756.46","756.46","","0.04%"
"08/29/2016","756.18","756.18","756.18","756.18","","0.57%"
"08/26/2016","751.91","751.91","751.91","751.91","","-0.28%"
"08/25/2016","754.01","754.01","754.01","754.01","","0.33%"
"08/24/2016","751.55","751.55","751.55","751.55","","-0.61%"
"08/23/2016","756.14","756.14","756.14","756.14","","0.72%"
"08/22/2016","750.77","750.77","750.77","750.77","","0.26%"
"08/19/2016","748.85","748.85","748.85","748.85","","0.01%"
