date;Value;% Change;Open;High;Low;Turnover;
03.04.2007;2.850,33;0,50;2.853,83;2.881,59;2.844,93;305.884.756;
02.04.2007;2.836,19;-0,46;2.893,43;2.893,84;2.831,31;613.223.750;
30.03.2007;2.849,35;2,54;2.915,65;2.956,67;2.814,44;275.320.834;
29.03.2007;2.778,85;4,96;2.656,55;2.788,30;2.656,55;693.646.878;
28.03.2007;2.647,56;2,90;2.604,10;2.667,60;2.604,10;361.049.608;
27.03.2007;2.572,90;2,22;2.537,52;2.583,55;2.529,19;431.802.897;
26.03.2007;2.517,12;0,48;2.509,84;2.529,62;2.504,04;378.040.792;
23.03.2007;2.504,97;1,05;2.484,18;2.515,68;2.472,13;416.430.379;
22.03.2007;2.478,93;1,69;2.443,82;2.494,72;2.443,82;252.996.994;
21.03.2007;2.437,78;0,54;2.437,49;2.457,33;2.432,95;192.108.443;
20.03.2007;2.424,66;0,86;2.410,20;2.437,06;2.409,82;445.375.493;
19.03.2007;2.403,94;1,13;2.389,88;2.413,10;2.378,40;235.070.335;
16.03.2007;2.376,98;3,52;2.305,12;2.384,58;2.301,36;194.057.639;
15.03.2007;2.296,17;-1,45;2.334,01;2.334,32;2.249,89;135.397.349;
14.03.2007;2.330,04;3,65;2.300,48;2.352,66;2.288,61;177.590.155;
13.03.2007;2.247,92;0,52;2.246,86;2.279,83;2.238,04;225.909.391;
12.03.2007;2.236,35;-0,96;2.267,57;2.286,63;2.233,37;365.512.968;
09.03.2007;2.258,00;0,79;2.283,36;2.299,31;2.250,50;546.937.643;
08.03.2007;2.240,37;1,75;2.210,65;2.263,59;2.210,65;819.976.542;
07.03.2007;2.201,92;1,81;2.176,59;2.221,31;2.169,54;453.780.286;
06.03.2007;2.162,84;-1,02;2.198,80;2.206,97;2.159,29;366.710.997;
05.03.2007;2.185,23;-0,10;2.188,26;2.215,89;2.184,52;370.750.952;
02.03.2007;2.187,44;-0,78;2.203,09;2.227,74;2.185,83;220.846.392;
01.03.2007;2.204,68;1,16;2.189,93;2.229,12;2.175,76;691.833.099;
28.02.2007;2.179,33;-0,21;2.208,16;2.217,72;2.167,35;646.508.385;
27.02.2007;2.184,01;1,76;2.160,48;2.196,77;2.147,91;345.993.445;
26.02.2007;2.146,26;0,88;2.132,03;2.156,42;2.131,39;214.135.966;
23.02.2007;2.127,60;0,26;2.146,38;2.146,56;2.116,57;244.099.968;
22.02.2007;2.122,09;-0,61;2.122,52;2.137,22;2.119,45;330.718.320;
21.02.2007;2.135,08;-0,47;2.142,96;2.157,09;2.124,34;396.344.309;
20.02.2007;2.145,10;1,02;2.131,18;2.164,18;2.128,36;147.584.134;
19.02.2007;2.123,44;-0,52;2.137,32;2.143,12;2.116,45;158.176.708;
16.02.2007;2.134,59;-1,20;2.158,09;2.177,73;2.123,62;207.961.415;
14.02.2007;2.160,51;-0,03;2.173,24;2.179,57;2.148,35;241.646.331;
13.02.2007;2.161,15;-0,31;2.171,53;2.185,78;2.159,51;272.474.733;
12.02.2007;2.167,83;0,50;2.161,54;2.174,98;2.153,60;235.446.054;
09.02.2007;2.156,99;1,59;2.135,99;2.165,82;2.121,86;274.929.558;
08.02.2007;2.123,27;0,28;2.121,22;2.137,06;2.121,22;391.811.105;
07.02.2007;2.117,24;2,33;2.094,80;2.121,09;2.094,58;896.084.892;
06.02.2007;2.069,12;0,63;2.067,51;2.103,37;2.065,44;375.721.733;
05.02.2007;2.056,12;1,20;2.046,53;2.068,83;2.026,59;211.422.883;
02.02.2007;2.031,77;1,21;2.011,14;2.042,20;2.008,50;241.092.251;
01.02.2007;2.007,44;1,58;1.980,61;2.009,94;1.980,61;303.081.313;
31.01.2007;1.976,13;0,12;1.978,30;1.987,60;1.963,95;358.374.511;
30.01.2007;1.973,72;0,64;1.975,53;1.987,95;1.957,29;273.219.451;
29.01.2007;1.961,17;0,24;1.969,10;1.979,74;1.940,33;151.727.211;
26.01.2007;1.956,45;-1,28;1.958,43;1.966,31;1.933,48;509.094.273;
25.01.2007;1.981,89;1,28;1.969,07;1.988,09;1.958,58;512.818.219;
24.01.2007;1.956,89;1,74;1.934,56;1.961,08;1.928,29;272.112.396;
23.01.2007;1.923,40;1,99;1.895,06;1.947,56;1.887,34;179.593.787;
22.01.2007;1.885,79;1,59;1.864,38;1.893,01;1.863,25;276.497.776;
19.01.2007;1.856,29;0,41;1.848,81;1.859,53;1.846,38;367.721.512;
18.01.2007;1.848,71;1,68;1.831,13;1.850,46;1.831,13;154.679.215;
17.01.2007;1.818,18;1,01;1.801,06;1.826,09;1.798,41;190.395.284;
16.01.2007;1.799,98;0,93;1.810,59;1.811,54;1.793,08;429.995.561;
15.01.2007;1.783,33;1,20;1.774,70;1.800,58;1.767,75;167.556.068;
12.01.2007;1.762,27;0,72;1.755,26;1.774,39;1.744,57;420.466.549;
11.01.2007;1.749,64;0,99;1.739,75;1.767,98;1.739,75;294.294.501;
10.01.2007;1.732,41;-0,24;1.730,02;1.744,91;1.716,78;259.250.654;
09.01.2007;1.736,64;1,89;1.709,44;1.737,74;1.704,55;118.524.535;
08.01.2007;1.704,36;1,74;1.688,09;1.709,50;1.683,94;122.976.478;
29.12.2006;1.675,20;0,42;1.666,06;1.684,83;1.666,06;126.389.946;
28.12.2006;1.668,21;0,38;1.685,08;1.691,75;1.667,11;379.470.344;
27.12.2006;1.661,84;1,19;1.642,61;1.667,34;1.642,12;140.094.971;
26.12.2006;1.642,30;-0,70;1.654,27;1.657,12;1.641,52;63.241.453;
25.12.2006;1.653,92;-0,68;1.653,65;1.657,24;1.650,99;42.149.210;
22.12.2006;1.665,16;1,50;1.642,23;1.670,98;1.642,23;237.328.824;
21.12.2006;1.640,53;-0,08;1.637,79;1.644,89;1.632,27;298.824.938;
20.12.2006;1.641,83;1,02;1.628,02;1.643,36;1.625,37;219.402.968;
19.12.2006;1.625,32;-0,28;1.622,52;1.631,50;1.621,36;232.716.409;
18.12.2006;1.629,89;-0,57;1.633,83;1.634,02;1.620,90;203.108.923;
15.12.2006;1.639,27;0,62;1.635,12;1.646,11;1.633,65;107.820.435;
14.12.2006;1.629,10;0,88;1.628,26;1.634,83;1.625,91;174.780.582;
13.12.2006;1.614,87;-0,52;1.620,16;1.626,73;1.610,68;67.509.530;
12.12.2006;1.623,32;-0,19;1.622,99;1.630,47;1.616,34;282.260.077;
11.12.2006;1.626,42;0,19;1.622,90;1.630,63;1.621,54;130.042.886;
08.12.2006;1.623,31;0,13;1.619,75;1.634,21;1.616,88;159.358.854;
07.12.2006;1.621,17;1,16;1.604,63;1.628,36;1.603,66;522.443.694;
06.12.2006;1.602,65;2,11;1.573,81;1.606,90;1.573,81;247.134.623;
05.12.2006;1.569,50;1,10;1.557,35;1.572,74;1.550,69;125.078.987;
04.12.2006;1.552,40;1,56;1.527,67;1.553,98;1.518,68;75.542.600;
01.12.2006;1.528,50;0,41;1.524,80;1.534,78;1.521,04;50.949.158;
30.11.2006;1.522,24;0,37;1.530,72;1.541,74;1.522,24;114.394.243;
29.11.2006;1.516,69;0,77;1.503,23;1.517,58;1.499,40;51.825.585;
28.11.2006;1.505,08;-0,38;1.507,52;1.512,98;1.500,95;125.933.633;
27.11.2006;1.510,84;0,34;1.500,14;1.513,49;1.500,14;84.505.049;
24.11.2006;1.505,79;0,64;1.499,62;1.507,46;1.499,06;94.508.844;
23.11.2006;1.496,15;-0,11;1.497,66;1.499,91;1.491,68;203.730.018;
22.11.2006;1.497,80;0,78;1.484,82;1.501,73;1.476,88;102.722.979;
21.11.2006;1.486,19;0,22;1.483,17;1.492,59;1.479,83;69.219.705;
20.11.2006;1.482,93;0,85;1.468,20;1.483,29;1.463,60;48.220.004;
17.11.2006;1.470,47;-1,89;1.500,20;1.503,09;1.466,69;339.391.504;
16.11.2006;1.498,77;0,71;1.496,02;1.500,56;1.492,18;35.717.285;
15.11.2006;1.488,17;1,56;1.471,40;1.490,20;1.471,33;74.379.493;
14.11.2006;1.465,29;-0,07;1.458,10;1.478,35;1.458,10;42.024.162;
13.11.2006;1.466,38;1,21;1.466,99;1.468,29;1.465,59;81.551.725;
10.11.2006;1.448,89;-0,95;1.455,78;1.476,81;1.441,96;124.294.762;
09.11.2006;1.462,75;-0,30;1.475,40;1.481,76;1.441,39;71.266.714;
08.11.2006;1.467,12;-0,49;1.478,64;1.479,80;1.462,48;81.331.736;
07.11.2006;1.474,28;0,32;1.473,16;1.474,73;1.466,14;63.884.112;
06.11.2006;1.469,55;-0,55;1.479,94;1.479,94;1.463,91;361.793.426;
03.11.2006;1.477,63;0,45;1.464,41;1.478,95;1.456,98;217.030.517;
02.11.2006;1.471,06;1,22;1.464,80;1.471,99;1.459,29;525.635.481;
01.11.2006;1.453,29;-0,48;1.460,07;1.463,21;1.445,82;111.097.732;
31.10.2006;1.460,36;0,73;1.452,37;1.463,49;1.438,21;229.112.521;
30.10.2006;1.449,78;0,36;1.448,33;1.450,72;1.438,17;117.277.231;
27.10.2006;1.444,61;-0,02;1.448,11;1.458,41;1.443,56;54.709.860;
26.10.2006;1.444,95;0,98;1.471,90;1.473,39;1.420,09;6.987.180.071;
25.10.2006;1.430,90;2,42;1.398,98;1.446,86;1.392,50;596.990.921;
24.10.2006;1.397,11;-0,20;1.401,64;1.406,82;1.392,28;78.887.229;
23.10.2006;1.399,95;-0,64;1.406,41;1.410,30;1.395,80;58.579.949;
20.10.2006;1.408,94;-0,98;1.419,81;1.421,41;1.404,45;28.707.909;
19.10.2006;1.422,91;-1,18;1.436,40;1.436,79;1.416,70;27.560.581;
18.10.2006;1.439,91;-0,68;1.449,77;1.450,03;1.425,74;70.319.441;
17.10.2006;1.449,75;-0,43;1.454,82;1.457,51;1.445,05;82.321.703;
16.10.2006;1.455,95;0,35;1.452,66;1.458,62;1.447,67;63.405.579;
13.10.2006;1.450,93;-0,31;1.454,12;1.459,07;1.450,46;307.294.670;
12.10.2006;1.455,44;0,45;1.446,53;1.455,85;1.440,80;124.924.314;
11.10.2006;1.448,95;0,41;1.444,49;1.450,12;1.442,57;268.819.792;
10.10.2006;1.443,06;0,90;1.435,07;1.443,54;1.433,04;106.329.565;
09.10.2006;1.430,19;-1,11;1.442,98;1.442,98;1.425,61;87.565.055;
06.10.2006;1.446,17;0,45;1.438,23;1.451,42;1.437,43;234.407.301;
05.10.2006;1.439,74;0,10;1.436,62;1.447,58;1.435,68;167.714.120;
04.10.2006;1.438,36;-0,02;1.440,16;1.446,42;1.431,07;134.561.505;
03.10.2006;1.438,65;0,59;1.428,74;1.444,89;1.424,38;199.362.198;
02.10.2006;1.430,27;1,44;1.409,46;1.434,26;1.407,62;54.728.372;
29.09.2006;1.409,93;-0,23;1.415,21;1.415,48;1.399,58;227.924.875;
28.09.2006;1.413,18;-0,19;1.411,69;1.415,70;1.408,52;60.591.165;
27.09.2006;1.415,81;-0,67;1.414,09;1.422,26;1.403,26;89.038.229;
26.09.2006;1.425,40;-0,05;1.429,43;1.432,29;1.424,51;85.578.069;
25.09.2006;1.426,16;0,22;1.423,69;1.429,75;1.419,18;123.528.729;
22.09.2006;1.423,07;-0,11;1.426,81;1.438,19;1.416,12;206.381.158;
21.09.2006;1.424,59;1,33;1.407,45;1.436,57;1.405,12;145.688.318;
20.09.2006;1.405,86;1,45;1.388,88;1.412,10;1.384,77;80.259.305;
19.09.2006;1.385,77;1,57;1.377,30;1.391,93;1.367,65;101.143.959;
18.09.2006;1.364,38;0,34;1.360,55;1.375,98;1.352,12;71.914.700;
15.09.2006;1.359,82;1,02;1.344,80;1.359,82;1.343,60;61.599.493;
14.09.2006;1.346,03;1,23;1.331,20;1.347,18;1.331,04;402.249.430;
13.09.2006;1.329,71;2,01;1.309,28;1.339,86;1.308,26;353.651.411;
12.09.2006;1.303,49;1,23;1.295,65;1.304,85;1.291,16;420.210.935;
11.09.2006;1.287,65;0,34;1.279,13;1.288,09;1.273,37;791.262.692;
08.09.2006;1.283,34;0,21;1.284,64;1.287,97;1.280,34;73.370.710;
07.09.2006;1.280,65;0,26;1.276,80;1.282,59;1.276,58;51.789.652;
06.09.2006;1.277,31;0,05;1.277,11;1.283,88;1.272,29;53.625.875;
05.09.2006;1.276,72;-0,58;1.284,52;1.285,44;1.255,02;645.625.709;
04.09.2006;1.284,13;-0,54;1.280,36;1.284,62;1.275,40;35.959.807;
01.09.2006;1.291,15;0,56;1.285,81;1.291,15;1.284,55;18.125.943;
31.08.2006;1.283,95;0,94;1.269,71;1.286,98;1.269,71;46.030.045;
30.08.2006;1.271,95;0,85;1.256,02;1.273,19;1.256,02;40.217.168;
29.08.2006;1.261,19;1,82;1.243,26;1.266,21;1.243,26;93.385.830;
28.08.2006;1.238,59;-1,25;1.252,97;1.256,39;1.235,40;32.086.021;
25.08.2006;1.254,31;0,94;1.247,87;1.254,82;1.243,96;36.022.187;
24.08.2006;1.242,63;-0,13;1.239,18;1.243,09;1.237,57;14.089.046;
23.08.2006;1.244,20;-1,09;1.259,48;1.265,41;1.241,51;51.629.418;
22.08.2006;1.257,91;-1,59;1.272,51;1.274,92;1.255,55;792.686.837;
21.08.2006;1.278,19;-0,37;1.285,18;1.288,17;1.277,25;136.419.045;
18.08.2006;1.282,94;-1,09;1.292,97;1.292,97;1.282,94;138.040.378;
17.08.2006;1.297,06;1,36;1.297,82;1.304,15;1.276,88;259.432.409;
16.08.2006;1.279,66;-1,29;1.291,98;1.304,59;1.279,66;140.127.972;
15.08.2006;1.296,34;-0,29;1.300,09;1.300,56;1.294,78;55.482.941;
14.08.2006;1.300,06;1,58;1.279,51;1.303,95;1.278,52;84.075.949;
11.08.2006;1.279,83;0,70;1.273,73;1.282,04;1.272,64;66.385.419;
10.08.2006;1.270,98;1,94;1.251,27;1.273,93;1.251,27;144.604.237;
09.08.2006;1.246,84;1,40;1.234,37;1.249,35;1.233,98;139.413.169;
08.08.2006;1.229,67;0,91;1.215,47;1.230,36;1.215,31;70.011.288;
07.08.2006;1.218,62;0,58;1.214,50;1.218,62;1.212,69;41.216.727;
04.08.2006;1.211,59;0,19;1.211,03;1.215,24;1.206,77;144.787.093;
03.08.2006;1.209,28;0,64;1.198,07;1.209,66;1.198,07;191.642.877;
02.08.2006;1.201,60;0,81;1.195,14;1.203,55;1.193,09;57.284.500;
01.08.2006;1.191,91;0,36;1.190,40;1.197,67;1.188,58;94.823.821;
31.07.2006;1.187,62;-0,23;1.188,87;1.189,20;1.184,29;28.363.889;
28.07.2006;1.190,41;0,25;1.186,32;1.192,00;1.182,43;34.816.187;
27.07.2006;1.187,41;0,08;1.181,55;1.187,41;1.176,36;68.643.577;
26.07.2006;1.186,50;0,18;1.179,63;1.187,93;1.178,19;39.010.889;
25.07.2006;1.184,41;0,60;1.181,62;1.187,35;1.178,65;62.005.024;
24.07.2006;1.177,30;0,63;1.156,87;1.179,00;1.156,32;126.453.527;
20.07.2006;1.169,98;2,24;1.143,51;1.171,22;1.143,51;324.791.137;
19.07.2006;1.144,36;0,12;1.142,14;1.148,62;1.141,29;30.520.818;
18.07.2006;1.142,94;1,13;1.128,16;1.145,57;1.128,16;77.195.896;
17.07.2006;1.130,14;1,05;1.114,94;1.131,76;1.113,81;76.637.290;
14.07.2006;1.118,44;2,33;1.099,97;1.120,97;1.099,97;223.618.736;
13.07.2006;1.092,94;0,33;1.088,22;1.093,29;1.087,20;47.143.477;
12.07.2006;1.089,39;0,60;1.078,73;1.089,94;1.078,73;35.916.721;
11.07.2006;1.082,90;0,38;1.070,49;1.084,43;1.069,73;37.925.202;
10.07.2006;1.078,77;0,42;1.074,36;1.081,22;1.066,16;51.905.292;
07.07.2006;1.074,29;1,06;1.075,77;1.077,80;1.070,82;34.973.750;
06.07.2006;1.063,05;-0,69;1.063,16;1.068,89;1.058,72;28.609.974;
05.07.2006;1.070,46;-0,14;1.068,07;1.075,53;1.065,03;36.595.183;
04.07.2006;1.071,91;2,80;1.040,72;1.071,91;1.040,72;306.772.051;
03.07.2006;1.042,74;1,41;1.030,95;1.048,29;1.024,47;97.853.269;
30.06.2006;1.028,27;-0,05;1.028,70;1.033,85;1.026,88;41.249.745;
29.06.2006;1.028,74;1,53;1.017,03;1.033,61;1.015,39;174.002.732;
28.06.2006;1.013,26;-1,06;1.020,38;1.020,38;1.004,56;94.103.856;
27.06.2006;1.024,07;0,54;1.013,47;1.024,31;1.013,47;81.503.273;
26.06.2006;1.018,53;-0,47;1.020,29;1.024,15;1.016,08;21.922.273;
23.06.2006;1.023,39;-0,26;1.024,91;1.025,43;1.023,39;23.927.770;
22.06.2006;1.026,08;-0,23;1.026,54;1.027,42;1.018,87;101.469.121;
21.06.2006;1.028,47;-0,07;1.026,26;1.028,57;1.026,26;84.193.926;
20.06.2006;1.029,21;1,18;1.016,66;1.029,72;1.004,70;101.416.060;
19.06.2006;1.017,22;-3,04;1.046,28;1.046,38;1.016,98;133.151.441;
16.06.2006;1.049,13;0,05;1.042,54;1.052,79;1.042,51;56.294.726;
15.06.2006;1.048,64;-1,08;1.050,47;1.051,49;1.039,37;31.851.040;
14.06.2006;1.060,07;0,23;1.049,70;1.063,40;1.048,63;349.592.070;
13.06.2006;1.057,62;-0,33;1.056,92;1.060,71;1.052,06;40.810.451;
12.06.2006;1.061,11;-0,80;1.066,73;1.066,73;1.058,35;20.001.749;
09.06.2006;1.069,66;-0,34;1.068,17;1.075,64;1.067,58;106.684.115;
08.06.2006;1.073,28;-1,09;1.081,36;1.083,14;1.072,54;38.814.438;
07.06.2006;1.085,07;0,24;1.084,60;1.085,33;1.082,58;32.946.220;
06.06.2006;1.082,50;0,45;1.075,38;1.082,63;1.074,13;444.625.502;
05.06.2006;1.077,69;-0,45;1.078,30;1.080,39;1.073,74;72.049.879;
02.06.2006;1.082,55;0,04;1.080,89;1.085,28;1.080,89;78.801.943;
01.06.2006;1.082,10;-0,33;1.077,75;1.082,85;1.077,75;68.226.410;
31.05.2006;1.085,71;0,42;1.076,81;1.085,99;1.076,81;30.505.003;
30.05.2006;1.081,16;-0,27;1.081,95;1.089,74;1.076,82;119.550.925;
29.05.2006;1.084,12;-0,54;1.087,03;1.090,16;1.074,32;68.459.793;
26.05.2006;1.089,97;-0,28;1.090,75;1.091,66;1.083,32;67.329.258;
25.05.2006;1.093,06;-1,19;1.103,91;1.104,82;1.086,24;36.293.569;
24.05.2006;1.106,24;-0,07;1.103,56;1.109,83;1.100,67;41.566.884;
23.05.2006;1.107,05;-1,04;1.114,49;1.117,63;1.102,52;78.451.808;
22.05.2006;1.118,69;-1,59;1.116,16;1.127,69;1.115,00;55.800.212;
19.05.2006;1.136,82;-1,06;1.153,15;1.153,15;1.136,59;251.954.075;
18.05.2006;1.149,03;0,73;1.149,74;1.149,81;1.141,76;158.794.528;
17.05.2006;1.140,76;-0,27;1.142,89;1.143,41;1.139,05;87.970.730;
16.05.2006;1.143,81;0,19;1.144,50;1.146,47;1.135,12;86.209.257;
15.05.2006;1.141,61;-0,27;1.145,84;1.145,87;1.131,26;60.695.586;
12.05.2006;1.144,74;0,91;1.137,07;1.150,49;1.135,62;65.812.081;
11.05.2006;1.134,45;-0,09;1.136,74;1.142,65;1.134,45;718.333.301;
10.05.2006;1.135,52;-0,12;1.134,18;1.138,61;1.130,27;38.096.490;
09.05.2006;1.136,85;0,21;1.133,79;1.136,85;1.128,30;950.616.213;
08.05.2006;1.134,50;0,72;1.127,66;1.135,20;1.127,66;63.764.398;
05.05.2006;1.126,35;-0,21;1.127,58;1.132,63;1.119,46;59.025.826;
04.05.2006;1.128,74;0,20;1.129,87;1.135,20;1.123,81;60.092.511;
03.05.2006;1.126,46;0,58;1.131,03;1.141,76;1.124,82;50.931.149;
28.04.2006;1.119,93;-0,46;1.124,42;1.134,95;1.113,88;453.955.968;
26.04.2006;1.125,07;0,40;1.121,18;1.125,07;1.121,18;14.773.250;
25.04.2006;1.120,63;0,66;1.109,79;1.121,64;1.108,45;48.178.216;
20.04.2006;1.113,33;2,31;1.084,23;1.115,48;1.080,63;85.848.669;
19.04.2006;1.088,16;-0,45;1.091,56;1.091,56;1.082,48;38.802.160;
18.04.2006;1.093,04;-1,13;1.098,33;1.103,57;1.087,36;84.582.035;
17.04.2006;1.105,49;-1,68;1.118,53;1.121,29;1.104,08;13.328.663;
14.04.2006;1.124,39;-0,22;1.125,19;1.126,42;1.106,72;73.986.197;
13.04.2006;1.126,85;-0,39;1.131,27;1.131,91;1.119,25;65.648.399;
12.04.2006;1.131,25;0,26;1.125,61;1.131,37;1.119,54;169.160.229;
11.04.2006;1.128,31;0,15;1.121,99;1.137,34;1.119,06;339.841.294;
10.04.2006;1.126,67;-0,43;1.131,87;1.133,88;1.116,77;157.588.934;
07.04.2006;1.131,53;0,24;1.097,95;1.133,68;1.097,56;142.185.203;
06.04.2006;1.128,81;-1,08;1.137,60;1.138,88;1.123,82;170.320.858;
05.04.2006;1.141,13;0,01;1.136,33;1.144,07;1.136,33;247.850.243;
04.04.2006;1.140,98;-0,34;1.146,35;1.146,35;1.137,13;281.142.494;
03.04.2006;1.144,89;0,02;1.144,75;1.147,25;1.134,97;114.758.615;
31.03.2006;1.144,68;0,84;1.131,24;1.153,27;1.130,86;65.164.371;
30.03.2006;1.135,10;0,41;1.132,15;1.136,87;1.129,19;86.858.042;
29.03.2006;1.130,43;0,57;1.121,13;1.132,48;1.121,13;42.487.718;
28.03.2006;1.123,99;1,16;1.113,85;1.129,55;1.110,87;232.996.716;
27.03.2006;1.111,05;-0,16;1.119,48;1.121,26;1.108,29;36.983.652;
24.03.2006;1.112,85;1,11;1.100,00;1.112,85;1.098,73;38.638.507;
23.03.2006;1.100,62;0,44;1.097,79;1.109,80;1.097,18;31.351.771;
22.03.2006;1.095,85;-0,69;1.109,45;1.109,45;1.095,46;46.363.335;
21.03.2006;1.103,47;0,06;1.096,79;1.105,65;1.084,76;104.162.194;
20.03.2006;1.102,81;0,38;1.102,43;1.105,64;1.088,55;42.124.604;
17.03.2006;1.098,64;0,11;1.091,95;1.103,08;1.084,68;102.479.388;
16.03.2006;1.097,43;0,85;1.089,87;1.099,16;1.087,32;162.536.418;
15.03.2006;1.088,14;-0,75;1.092,60;1.094,13;1.086,71;83.642.625;
14.03.2006;1.096,32;0,11;1.089,40;1.098,94;1.087,13;67.264.303;
13.03.2006;1.095,08;-0,17;1.092,81;1.095,65;1.083,57;191.890.351;
10.03.2006;1.096,94;-0,80;1.098,02;1.098,86;1.094,57;31.242.206;
09.03.2006;1.105,81;-0,17;1.098,95;1.108,02;1.098,95;44.960.993;
08.03.2006;1.107,65;0,11;1.108,44;1.110,88;1.097,10;48.710.058;
07.03.2006;1.106,39;0,00;1.106,39;1.108,58;1.098,72;70.265.289;
06.03.2006;1.106,39;-0,17;1.101,80;1.106,41;1.101,80;46.298.704;
03.03.2006;1.108,32;-0,22;1.105,68;1.109,42;1.101,15;50.632.302;
02.03.2006;1.110,71;-0,35;1.118,71;1.118,71;1.088,70;33.511.587;
01.03.2006;1.114,60;-1,09;1.116,72;1.120,78;1.114,28;36.034.601;
28.02.2006;1.126,90;0,52;1.122,12;1.127,52;1.116,00;56.025.319;
27.02.2006;1.121,03;0,93;1.106,13;1.123,50;1.103,12;48.992.648;
24.02.2006;1.110,71;0,01;1.106,77;1.119,44;1.103,35;41.203.029;
23.02.2006;1.110,58;0,42;1.111,37;1.115,32;1.107,10;41.923.176;
22.02.2006;1.105,98;0,30;1.100,59;1.107,23;1.099,31;60.390.356;
21.02.2006;1.102,65;-0,56;1.104,47;1.108,79;1.102,42;62.391.126;
20.02.2006;1.108,89;0,51;1.100,64;1.110,54;1.100,37;42.969.896;
17.02.2006;1.103,31;0,05;1.100,32;1.104,40;1.099,32;26.458.828;
16.02.2006;1.102,79;-0,36;1.099,01;1.108,23;1.098,79;24.404.250;
14.02.2006;1.106,78;0,11;1.097,64;1.108,91;1.096,77;80.426.728;
13.02.2006;1.105,51;0,24;1.102,39;1.116,99;1.100,93;35.833.949;
10.02.2006;1.102,82;0,28;1.090,94;1.127,21;1.089,68;56.548.837;
09.02.2006;1.099,73;0,53;1.094,54;1.108,26;1.088,38;44.821.001;
08.02.2006;1.093,98;1,29;1.071,66;1.094,03;1.071,66;24.381.115;
07.02.2006;1.080,04;-1,75;1.095,66;1.098,38;1.075,74;165.717.947;
06.02.2006;1.099,25;1,41;1.084,12;1.099,25;1.082,09;83.505.638;
03.02.2006;1.083,96;0,99;1.076,92;1.084,11;1.072,04;30.044.029;
02.02.2006;1.073,34;1,60;1.070,76;1.075,84;1.065,01;78.541.172;
01.02.2006;1.056,48;0,79;1.056,15;1.057,04;1.053,86;37.005.011;
31.01.2006;1.048,21;0,00;1.049,24;1.049,99;1.041,85;23.819.305;
30.01.2006;1.048,20;0,80;1.042,49;1.048,70;1.042,49;12.365.648;
27.01.2006;1.039,91;0,03;1.036,29;1.050,56;1.036,29;42.414.805;
26.01.2006;1.039,63;-0,77;1.042,38;1.054,01;1.037,87;343.861.486;
25.01.2006;1.047,70;0,01;1.045,41;1.047,88;1.043,94;7.181.413;
24.01.2006;1.047,62;0,36;1.038,38;1.049,42;1.036,70;29.546.161;
23.01.2006;1.043,86;0,83;1.036,43;1.043,86;1.034,97;43.961.737;
20.01.2006;1.035,25;-0,12;1.032,86;1.038,55;1.032,86;20.441.137;
19.01.2006;1.036,46;0,07;1.037,54;1.038,36;1.029,21;50.459.785;
18.01.2006;1.035,69;0,38;1.029,45;1.037,76;1.028,47;17.297.541;
17.01.2006;1.031,81;-0,75;1.032,76;1.037,30;1.029,66;28.646.381;
16.01.2006;1.039,60;-0,47;1.040,96;1.043,03;1.032,26;30.663.378;
13.01.2006;1.044,48;0,55;1.030,66;1.046,37;1.030,39;61.205.473;
12.01.2006;1.038,74;0,53;1.030,23;1.040,52;1.025,87;30.153.639;
11.01.2006;1.033,21;-0,77;1.039,44;1.045,50;1.031,71;49.719.359;
10.01.2006;1.041,26;-1,03;1.051,96;1.051,96;1.032,42;8.107.230;
09.01.2006;1.052,09;-0,77;1.060,99;1.060,99;1.051,72;14.570.907;
30.12.2005;1.060,21;0,13;1.059,31;1.060,49;1.057,43;45.800.163;
29.12.2005;1.058,78;2,20;1.036,51;1.058,97;1.036,51;65.486.934;
28.12.2005;1.035,98;0,51;1.028,17;1.037,49;1.026,94;47.664.895;
27.12.2005;1.030,72;1,09;1.020,51;1.032,27;1.020,51;63.564.076;
26.12.2005;1.019,61;-0,52;1.024,04;1.024,32;1.013,69;48.282.513;
23.12.2005;1.024,94;-0,12;1.014,51;1.032,91;1.014,22;55.297.554;
22.12.2005;1.026,17;0,57;1.020,97;1.027,55;1.020,97;34.063.816;
21.12.2005;1.020,31;-0,36;1.020,77;1.025,00;1.019,97;53.250.290;
20.12.2005;1.023,98;-0,85;1.022,89;1.023,98;1.019,48;31.405.398;
19.12.2005;1.032,75;0,36;1.027,73;1.037,84;1.025,60;54.229.628;
16.12.2005;1.029,05;0,18;1.029,55;1.032,77;1.022,20;57.021.618;
15.12.2005;1.027,20;0,23;1.026,53;1.032,66;1.023,34;17.801.535;
14.12.2005;1.024,87;-0,61;1.027,04;1.029,74;1.024,87;19.254.715;
13.12.2005;1.031,18;-0,10;1.030,67;1.032,31;1.025,82;74.507.757;
12.12.2005;1.032,20;0,19;1.024,46;1.034,50;1.023,31;34.164.652;
09.12.2005;1.030,25;1,05;1.027,34;1.031,64;1.025,48;44.905.126;
08.12.2005;1.019,53;-0,15;1.017,49;1.023,18;1.015,90;25.173.810;
07.12.2005;1.021,02;-1,01;1.016,67;1.021,12;1.008,89;18.694.776;
06.12.2005;1.031,49;0,12;1.015,16;1.031,57;1.015,16;30.101.277;
05.12.2005;1.030,28;-0,93;1.029,03;1.033,67;1.017,88;24.305.332;
